page,country,rev_id,row_num,batch_num,prediction,FIPS,Name,Type,TimeFrame,Data (M),Population
Sigurð Joensen,Faroese,722336979.0,4848.0,78.0,Start,,,,,,
Jógvan Poulsen (1854–1941),Faroese,722590461.0,4919.0,149.0,Start,,,,,,
Jacob Vestergaard,Faroese,724674137.0,5492.0,722.0,Start,,,,,,
Johan Simonsen,Faroese,725030656.0,5588.0,818.0,Stub,,,,,,
Kári P. Højgaard,Faroese,725288194.0,5743.0,19.0,Start,,,,,,
Kristin Michelsen,Faroese,729422866.0,6379.0,655.0,C,,,,,,
Lisbeth L. Petersen,Faroese,734668075.0,7102.0,424.0,Start,,,,,,
Símun av Skarði,Faroese,735578210.0,7185.0,507.0,Stub,,,,,,
Finnbogi Ísakson,Faroese,748477895.0,9477.0,891.0,Start,,,,,,
"List of members of the Løgting, 1988–90",Faroese,750074079.0,9974.0,434.0,Start,,,,,,
Brandur Sandoy,Faroese,750167873.0,10031.0,491.0,Start,,,,,,
"List of members of the Løgting, 2015–19",Faroese,754952121.0,10669.0,175.0,Start,,,,,,
"List of members of the Løgting, 2011–15",Faroese,754952298.0,10670.0,176.0,Start,,,,,,
"List of members of the Løgting, 2008–11",Faroese,754952557.0,10671.0,177.0,Start,,,,,,
"List of members of the Løgting, 2004–08",Faroese,754952620.0,10672.0,178.0,Start,,,,,,
"List of members of the Løgting, 2002–04",Faroese,754952690.0,10673.0,179.0,Start,,,,,,
Bárður á Steig Nielsen,Faroese,756602743.0,11010.0,516.0,Start,,,,,,
Edmund Joensen,Faroese,756654638.0,11064.0,570.0,Stub,,,,,,
Jørgen Niclasen,Faroese,756654880.0,11067.0,573.0,Stub,,,,,,
Jóannes Eidesgaard,Faroese,765947137.0,14504.0,194.0,Start,,,,,,
Jógvan á Lakjuni,Faroese,765947416.0,14505.0,195.0,Start,,,,,,
Anfinn Kallsberg,Faroese,773895078.0,16586.0,368.0,Start,,,,,,
Kaj Leo Johannesen,Faroese,780361487.0,18894.0,768.0,Start,,,,,,
Rigmor Dam,Faroese,780543271.0,18940.0,814.0,Start,,,,,,
Hanna Jensen,Faroese,780543417.0,18941.0,815.0,Start,,,,,,
Sonja Jógvansdóttir,Faroese,780543635.0,18942.0,816.0,Start,,,,,,
Karin Kjølbro,Faroese,780543692.0,18943.0,817.0,Start,,,,,,
Jóannes Patursson,Faroese,781915668.0,19338.0,258.0,Start,,,,,,
Erlendur Patursson,Faroese,784440060.0,20504.0,470.0,Start,,,,,,
Niels Winther Poulsen,Faroese,789029085.0,25597.0,793.0,Stub,,,,,,
Bjørt Samuelsen,Faroese,789306157.0,26708.0,950.0,Start,,,,,,
Jenis av Rana,Faroese,789307497.0,26763.0,51.0,Start,,,,,,
Heðin Mortensen,Faroese,789307569.0,26764.0,52.0,Start,,,,,,
Rasmus Effersøe,Faroese,789307632.0,26765.0,53.0,Start,,,,,,
Trygvi Samuelsen,Faroese,789308387.0,26770.0,58.0,Start,,,,,,
Eilif Samuelsen,Faroese,789308554.0,26771.0,59.0,Stub,,,,,,
Jógvan Skorheim,Faroese,789310556.0,26830.0,118.0,Start,,,,,,
Louis Zachariasen,Faroese,789708924.0,27595.0,883.0,Start,,,,,,
Annika Olsen,Faroese,792595685.0,30076.0,502.0,Start,,,,,,
Páll á Reynatúgvu,Faroese,793276089.0,30494.0,920.0,Start,,,,,,
Atli Dam,Faroese,793277402.0,30495.0,921.0,Start,,,,,,
Henrik Old,Faroese,793353435.0,30549.0,21.0,Start,,,,,,
Marita Petersen,Faroese,793394960.0,30582.0,54.0,Start,,,,,,
Pauli Ellefsen,Faroese,796170338.0,32661.0,225.0,Start,,,,,,
Rasmus Rasmussen (writer),Faroese,796170437.0,32663.0,227.0,C,,,,,,
Peter Mohr Dam,Faroese,797450160.0,33810.0,420.0,Stub,,,,,,
Knút Wang,Faroese,797493287.0,33847.0,457.0,Start,,,,,,
Sjúrður Skaale,Faroese,797493405.0,33849.0,459.0,C,,,,,,
Høgni Hoydal,Faroese,800723683.0,37375.0,169.0,Start,,,,,,
Kristina Háfoss,Faroese,801638146.0,38612.0,452.0,Start,,,,,,
Sirið Stenberg,Faroese,802476681.0,39552.0,438.0,Start,,,,,,
Eyðgunn Samuelsen,Faroese,802515495.0,39580.0,466.0,Start,,,,,,
Edva Jacobsen,Faroese,802925425.0,40071.0,3.0,Stub,,,,,,
Aksel V. Johannesen,Faroese,803145744.0,40275.0,207.0,Start,,,,,,
Djóni í Geil,Faroese,803656387.0,40752.0,684.0,Start,,,,,,
Elsebeth Mercedis Gunnleygsdóttur,Faroese,804422035.0,41708.0,686.0,Stub,,,,,,
Annita á Fríðriksmørk,Faroese,806011231.0,44012.0,128.0,Start,,,,,,
Katrin Kallsberg,Faroese,806909915.0,45547.0,709.0,Start,,,,,,
H. C .W. Tórgarð,Faroese,807297374.0,46215.0,423.0,Start,,,,,,
James Bisset (mayor),Cape Colony,647367482.0,103.0,103.0,Start,,,,,,
Augustus Joseph Tancred,Cape Colony,651250302.0,113.0,113.0,Stub,,,,,,
Johan Conrad Silberbauer,Cape Colony,653467222.0,116.0,116.0,Stub,,,,,,
James Cotterell Hoole,Cape Colony,666596918.0,149.0,149.0,Stub,,,,,,
Patrick Goold,Cape Colony,670210734.0,182.0,182.0,Start,,,,,,
Andries Botha,Cape Colony,676828191.0,242.0,242.0,B,,,,,,
Charles William Hutton,Cape Colony,680205631.0,276.0,276.0,C,,,,,,
John Blades Currey,Cape Colony,693624260.0,397.0,397.0,Stub,,,,,,
Joseph Orpen,Cape Colony,715016315.0,2821.0,913.0,C,,,,,,
Klaas Afrikaner,Cape Colony,718462130.0,3771.0,909.0,Stub,,,,,,
Christian Groepe,Cape Colony,723563811.0,5162.0,392.0,B,,,,,,
William Hume (Cape politician),Cape Colony,724976433.0,5573.0,803.0,Start,,,,,,
James Sivewright,Cape Colony,731817397.0,6680.0,2.0,C,,,,,,
William Downes Griffith,Cape Colony,731908828.0,6687.0,9.0,Start,,,,,,
John Sweet Distin,Cape Colony,737348283.0,7422.0,744.0,Start,,,,,,
John Thomas Eustace,Cape Colony,746923352.0,9162.0,576.0,C,,,,,,
Jeremias Ziervogel,Cape Colony,750299694.0,10049.0,509.0,Start,,,,,,
Henry Latham Currey,Cape Colony,757832561.0,12863.0,461.0,Start,,,,,,
Henry Juta,Cape Colony,765333482.0,14384.0,74.0,Stub,,,,,,
Simeon Jacobs,Cape Colony,767856232.0,14954.0,644.0,C,,,,,,
William Schreiner,Cape Colony,771024710.0,15843.0,579.0,Start,,,,,,
George Strahan,Cape Colony,775481498.0,17043.0,825.0,Start,,,,,,
John Bardwell Ebden,Cape Colony,776725178.0,17398.0,226.0,Start,,,,,,
Jan Hendrik Hofmeyr (Onze Jan),Cape Colony,779046359.0,18219.0,93.0,C,,,,,,
Charles Abercrombie Smith,Cape Colony,783249147.0,19899.0,819.0,C,,,,,,
Charles Brownlee,Cape Colony,783250295.0,19900.0,820.0,C,,,,,,
George Cathcart,Cape Colony,784693349.0,20615.0,581.0,Start,,,,,,
Henry Torrens,Cape Colony,784726341.0,20635.0,601.0,Start,,,,,,
Frederick Schermbrucker,Cape Colony,784765242.0,20659.0,625.0,Start,,,,,,
Richard Solomon (Attorney General),Cape Colony,784829553.0,20705.0,671.0,Start,,,,,,
Walter Hely-Hutchinson,Cape Colony,784862369.0,20724.0,690.0,Start,,,,,,
Henry White (Cape Treasurer General),Cape Colony,785566972.0,21043.0,55.0,C,,,,,,
Jacobus Wilhelmus Sauer,Cape Colony,786142993.0,21287.0,299.0,C,,,,,,
Charles Lennox Stretch,Cape Colony,786803200.0,21564.0,576.0,Start,,,,,,
John Tengo Jabavu,Cape Colony,786916027.0,21658.0,670.0,Start,,,,,,
Philip John Stigant,Cape Colony,786972727.0,21690.0,702.0,Start,,,,,,
Henry Pottinger,Cape Colony,787552653.0,22262.0,320.0,C,,,,,,
Thomas Charles Scanlen,Cape Colony,788098639.0,22745.0,803.0,C,,,,,,
Saul Solomon,Cape Colony,788361321.0,23045.0,149.0,C,,,,,,
Thomas Upington,Cape Colony,788717893.0,23429.0,533.0,C,,,,,,
Andries Stockenström (judge),Cape Colony,789120101.0,25655.0,851.0,C,,,,,,
Robert Wynyard,Cape Colony,789258720.0,25786.0,28.0,C,,,,,,
"John de Villiers, 1st Baron de Villiers",Cape Colony,789675927.0,27584.0,872.0,C,,,,,,
Philip Edmond Wodehouse,Cape Colony,792178662.0,29841.0,267.0,C,,,,,,
Charles Aken Fairbridge,Cape Colony,793643575.0,30791.0,263.0,Stub,,,,,,
William Howley Goodenough,Cape Colony,794193433.0,31153.0,625.0,Start,,,,,,
George Thomas Napier,Cape Colony,794346758.0,31238.0,710.0,Start,,,,,,
William Butler (British Army officer),Cape Colony,794705198.0,31511.0,29.0,C,,,,,,
"Sir George Yonge, 5th Baronet",Cape Colony,795625420.0,32252.0,770.0,C,,,,,,
Christoffel Brand,Cape Colony,796352977.0,32813.0,377.0,C,,,,,,
Henry Barkly,Cape Colony,796646347.0,33046.0,610.0,C,,,,,,
Lord Charles Somerset,Cape Colony,797029963.0,33431.0,41.0,Start,,,,,,
Benjamin D'Urban,Cape Colony,797735815.0,34106.0,716.0,C,,,,,,
John Charles Molteno,Cape Colony,797978795.0,34333.0,943.0,C,,,,,,
"George Macartney, 1st Earl Macartney",Cape Colony,798165649.0,34477.0,133.0,C,,,,,,
William Porter (Attorney General),Cape Colony,798383131.0,34677.0,333.0,C,,,,,,
David Tennant (politician),Cape Colony,798742813.0,35104.0,760.0,C,,,,,,
Andries Stockenström,Cape Colony,799373837.0,35783.0,485.0,B,,,,,,
"Sir Harry Smith, 1st Baronet",Cape Colony,799472552.0,35897.0,599.0,C,,,,,,
Charles Henry Darling,Cape Colony,800159179.0,36658.0,406.0,Start,,,,,,
John Paterson (Cape politician),Cape Colony,800767317.0,37431.0,225.0,C,,,,,,
John X. Merriman,Cape Colony,801351302.0,38193.0,33.0,C,,,,,,
Mpilo Walter Benson Rubusana,Cape Colony,801417570.0,38286.0,126.0,Start,,,,,,
Henry Hugh Clifford,Cape Colony,801856640.0,38809.0,649.0,C,,,,,,
James Tennant Molteno,Cape Colony,801935094.0,38900.0,740.0,C,,,,,,
Leander Starr Jameson,Cape Colony,803177433.0,40308.0,240.0,C,,,,,,
Henry Bartle Frere,Cape Colony,803288472.0,40401.0,333.0,B,,,,,,
"Hercules Robinson, 1st Baron Rosmead",Cape Colony,803303116.0,40417.0,349.0,C,,,,,,
"Henry Loch, 1st Baron Loch",Cape Colony,803618569.0,40717.0,649.0,C,,,,,,
Francis Dundas,Cape Colony,803908887.0,41031.0,9.0,Start,,,,,,
Lowry Cole,Cape Colony,804277547.0,41538.0,516.0,Start,,,,,,
"Sir David Baird, 1st Baronet",Cape Colony,804362436.0,41654.0,632.0,C,,,,,,
James Rose Innes,Cape Colony,804497413.0,41800.0,778.0,GA,,,,,,
Nicolaas Frederic de Waal,Cape Colony,805157563.0,42743.0,767.0,Stub,,,,,,
"John Charles Molteno, Jr.",Cape Colony,805678535.0,43507.0,577.0,C,,,,,,
"Alfred Milner, 1st Viscount Milner",Cape Colony,805962015.0,43946.0,62.0,C,,,,,,
Gordon Sprigg,Cape Colony,806340214.0,44548.0,664.0,C,,,,,,
Cecil Rhodes,Cape Colony,806647373.0,45056.0,218.0,B,,,,,,
George Grey,Cape Colony,807290539.0,46206.0,414.0,FA,,,,,,
Peregrine Maitland,Cape Colony,807330872.0,46270.0,478.0,C,,,,,,
Thomas Francis Wade,Cape Colony,807401513.0,46450.0,658.0,C,,,,,,
"List of members of the National Assembly (South Korea), 1950–54",South Korean,663348266.0,137.0,137.0,Stub,,,,,,
Park In-won,South Korean,703478926.0,709.0,709.0,Stub,,,,,,
Kim Seung-kew,South Korean,716323288.0,3165.0,303.0,Stub,,,,,,
Seo Young-kyo,South Korean,717405394.0,3457.0,595.0,Start,,,,,,
Lee Wu-jong,South Korean,723064614.0,5019.0,249.0,Stub,,,,,,
Yu In-chon,South Korean,760062536.0,13293.0,891.0,Start,,,,,,
Kim Wan-ju,South Korean,770622878.0,15668.0,404.0,Stub,,,,,,
Park Yong-jin,South Korean,770623036.0,15669.0,405.0,Start,,,,,,
Lee Jong-kul,South Korean,770757174.0,15694.0,430.0,Stub,,,,,,
Kim Hyun-jong,South Korean,770760118.0,15699.0,435.0,Stub,,,,,,
Shin Ki-ha,South Korean,774367693.0,16741.0,523.0,Stub,,,,,,
Lee Chunhee,South Korean,775234175.0,16995.0,777.0,Stub,,,,,,
Ahn Dae-hee,South Korean,775458263.0,17035.0,817.0,Stub,,,,,,
Ahn Gyu-baek,South Korean,775458608.0,17036.0,818.0,Start,,,,,,
Park Hong-keun,South Korean,775458639.0,17037.0,819.0,Start,,,,,,
Ahn Sang-yeong,South Korean,777008205.0,17521.0,349.0,Stub,,,,,,
Jang Deok-jin,South Korean,777070214.0,17544.0,372.0,Stub,,,,,,
Kim Jae-soon,South Korean,778915319.0,18164.0,38.0,Stub,,,,,,
Kim Jin-sun,South Korean,778916810.0,18166.0,40.0,Stub,,,,,,
Kim Il-ung,South Korean,779544705.0,18587.0,461.0,Stub,,,,,,
Koo Kyo-hyun,South Korean,779544873.0,18588.0,462.0,Stub,,,,,,
Ji Sang-wook,South Korean,780227423.0,18850.0,724.0,Start,,,,,,
Chung Hong-won,South Korean,781133659.0,19114.0,34.0,Start,,,,,,
Kim Byong-joon,South Korean,781134255.0,19115.0,35.0,Stub,,,,,,
Hong Ihk-pyo,South Korean,782498395.0,19565.0,485.0,Start,,,,,,
Jeon Soon-ok,South Korean,782649404.0,19651.0,571.0,Stub,,,,,,
Lee Hae-chan,South Korean,785317852.0,20929.0,895.0,Start,,,,,,
Yu Myung-hwan,South Korean,790178486.0,28373.0,707.0,Stub,,,,,,
Yoon Young-kwan,South Korean,790178940.0,28374.0,708.0,Start,,,,,,
Yoon Jeung-hyun,South Korean,790179508.0,28375.0,709.0,Stub,,,,,,
Suh Sang-chul,South Korean,790180349.0,28377.0,711.0,Start,,,,,,
Bak Maeng-woo,South Korean,790471224.0,28632.0,12.0,C,,,,,,
Lee Wan-koo,South Korean,791389950.0,29294.0,674.0,Start,,,,,,
Kim Chang-ryong,South Korean,792037093.0,29746.0,172.0,Start,,,,,,
Yun Duk-min,South Korean,794638210.0,31452.0,924.0,Stub,,,,,,
Cheong Yang-seog,South Korean,795546187.0,32191.0,709.0,Stub,,,,,,
Chin Young,South Korean,795546191.0,32192.0,710.0,Start,,,,,,
Kim Kwan-yong,South Korean,795546228.0,32197.0,715.0,Start,,,,,,
Lee Hahn-koo,South Korean,795546245.0,32198.0,716.0,Stub,,,,,,
Lee Jung-hyun (politician),South Korean,795546256.0,32199.0,717.0,Stub,,,,,,
Kim Chong-hoh,South Korean,797806095.0,34188.0,798.0,Stub,,,,,,
Chung Ho-yong,South Korean,798295710.0,34583.0,239.0,Stub,,,,,,
Lee Jae-myung,South Korean,798611948.0,34977.0,633.0,Stub,,,,,,
Lee Nak-hoon,South Korean,799083872.0,35504.0,206.0,C,,,,,,
Yoo Il-ho,South Korean,799945764.0,36426.0,174.0,Stub,,,,,,
Park Young-sun,South Korean,800258105.0,36787.0,535.0,Start,,,,,,
Kwon Young-ghil,South Korean,800896932.0,37563.0,357.0,Start,,,,,,
In Jae-keun,South Korean,800896981.0,37564.0,358.0,Stub,,,,,,
Kang Kum-sil,South Korean,802728876.0,39849.0,735.0,Stub,,,,,,
Park Yong-ok,South Korean,802955917.0,40112.0,44.0,Stub,,,,,,
Jeon Hye-sook,South Korean,803383030.0,40488.0,420.0,Stub,,,,,,
Kim Un-yong,South Korean,803838269.0,40961.0,893.0,Start,,,,,,
Sim Sang-jung,South Korean,804816596.0,42156.0,180.0,C,,,,,,
Kim So-yeon (activist),South Korean,804817210.0,42158.0,182.0,C,,,,,,
Yi Yun-yong,South Korean,804962117.0,42424.0,448.0,Stub,,,,,,
Byeon Yeong-tae,South Korean,804962160.0,42425.0,449.0,Stub,,,,,,
Lee Beom-seok (foreign minister),South Korean,804962170.0,42426.0,450.0,Stub,,,,,,
Yoo Chang-soon,South Korean,804968129.0,42438.0,462.0,Stub,,,,,,
Lee Hyun-jae,South Korean,804968364.0,42439.0,463.0,Stub,,,,,,
Hyun Soong-jong,South Korean,804968483.0,42440.0,464.0,Stub,,,,,,
Yun Byung-se,South Korean,804971432.0,42446.0,470.0,Stub,,,,,,
Kim Sung-hwan (politician),South Korean,804971477.0,42447.0,471.0,Stub,,,,,,
Kim Suk-soo,South Korean,804971686.0,42449.0,473.0,Stub,,,,,,
Kim Hwang-sik,South Korean,804971888.0,42450.0,474.0,C,,,,,,
Chang Sang,South Korean,804972263.0,42452.0,476.0,Stub,,,,,,
Chang Taek-sang,South Korean,805053478.0,42587.0,611.0,Start,,,,,,
"List of members of the South Korean Constituent Assembly, 1948–50",South Korean,805158721.0,42746.0,770.0,Stub,,,,,,
Lim Su-kyung,South Korean,805293256.0,42943.0,13.0,C,,,,,,
Ki Dong-min,South Korean,805956890.0,43926.0,42.0,Start,,,,,,
Shin Sung-mo,South Korean,805991409.0,43982.0,98.0,Stub,,,,,,
Chun Jung-bae,South Korean,806073279.0,44100.0,216.0,Start,,,,,,
"List of members of the National Assembly (South Korea), 2012–2016",South Korean,806073996.0,44102.0,218.0,Start,,,,,,
Han Duck-soo,South Korean,806124709.0,44167.0,283.0,Start,,,,,,
Roh Tae-woo,South Korean,806145466.0,44192.0,308.0,C,,,,,,
Han Myeong-sook,South Korean,806182207.0,44266.0,382.0,C,,,,,,
Choo Mi-ae,South Korean,806184478.0,44274.0,390.0,C,,,,,,
Na Kyung-won,South Korean,806319565.0,44503.0,619.0,Start,,,,,,
Min Byung-doo,South Korean,806399005.0,44650.0,766.0,Start,,,,,,
Choe Kwang-shik,South Korean,806439224.0,44724.0,840.0,Stub,,,,,,
Choi Kyu-hah,South Korean,806462613.0,44747.0,863.0,C,,,,,,
Won Sei-hoon,South Korean,806511942.0,44831.0,947.0,Stub,,,,,,
Won Yoo-chul,South Korean,806512047.0,44832.0,948.0,Stub,,,,,,
Kim Boo-kyum,South Korean,806555857.0,44908.0,70.0,Start,,,,,,
Baek Du-jin,South Korean,806590508.0,44954.0,116.0,Stub,,,,,,
"List of members of the National Assembly (South Korea), 2016–present",South Korean,806749773.0,45225.0,387.0,Start,,,,,,
Park Chung-hee,South Korean,806801805.0,45329.0,491.0,C,,,,,,
Chun Doo-hwan,South Korean,806846283.0,45429.0,591.0,C,,,,,,
Roh Moo-hyun,South Korean,806852494.0,45450.0,612.0,B,,,,,,
Lee Jung-hee,South Korean,807021657.0,45704.0,866.0,Start,,,,,,
Song Yo-chan,South Korean,807029190.0,45711.0,873.0,Stub,,,,,,
Kitack Lim,South Korean,807057020.0,45738.0,900.0,Start,,,,,,
Park Geun-hye,South Korean,807060237.0,45748.0,910.0,B,,,,,,
Do Jong-hwan,South Korean,807122658.0,45838.0,46.0,C,,,,,,
Assassination of Park Chung-hee,South Korean,807142261.0,45879.0,87.0,C,,,,,,
Geum Min,South Korean,807404528.0,46460.0,668.0,Stub,,,,,,
Nam Duck-woo,South Korean,807423123.0,46512.0,720.0,Stub,,,,,,
Toluono Feti,Samoan,671515606.0,206.0,206.0,Stub,,,,,,
James Ah Koy,Samoan,704919844.0,823.0,823.0,B,,,,,,
Va'aelua Eti Alesana,Samoan,705218371.0,858.0,858.0,Start,,,,,,
Misa Telefoni Retzlaff,Samoan,706207837.0,1056.0,102.0,Start,,,,,,
Luagalau Levaula Kamu,Samoan,706804758.0,1181.0,227.0,Stub,,,,,,
Leafa Vitale,Samoan,706837234.0,1191.0,237.0,Stub,,,,,,
Niko Lee Hang,Samoan,707525246.0,1320.0,366.0,Stub,,,,,,
Tuu'u Anasi'i Leota,Samoan,707525315.0,1321.0,367.0,Stub,,,,,,
Tuiloma Pule Lameko,Samoan,707750982.0,1349.0,395.0,Stub,,,,,,
Laauli Leuatea Polataivao,Samoan,714244543.0,2547.0,639.0,Stub,,,,,,
To’alepaiali’i Toeolesulusulu Salesa III,Samoan,717442173.0,3464.0,602.0,Stub,,,,,,
Namulau’ulu Vavae Tuilagi,Samoan,718995854.0,3905.0,89.0,Stub,,,,,,
Lefau Harry Schuster,Samoan,719691980.0,4089.0,273.0,Stub,,,,,,
Tuitama Talalelei Tuitama,Samoan,723152770.0,5059.0,289.0,Stub,,,,,,
Le Mamea Matatumua Ata,Samoan,726724077.0,6066.0,342.0,Stub,,,,,,
Tole’afoa Solomona To’ailoa,Samoan,726724455.0,6067.0,343.0,Stub,,,,,,
Lealailepule Rimoni Aiafi,Samoan,738999542.0,7894.0,262.0,Start,,,,,,
Va'ai Papu Vailupe,Samoan,739170575.0,7926.0,294.0,Start,,,,,,
Palusalue Fa’apo II,Samoan,739170586.0,7927.0,295.0,Start,,,,,,
Tolofuaivalelei Falemoe Lei’ataua,Samoan,739170620.0,7928.0,296.0,Start,,,,,,
A'eau Peniamina,Samoan,739170646.0,7929.0,297.0,Start,,,,,,
Patu Ativalu,Samoan,739170663.0,7930.0,298.0,Stub,,,,,,
Sua Sulu'ape Paulo II,Samoan,740773350.0,8119.0,487.0,C,,,,,,
Asiata Sale'imoa Va'ai,Samoan,745204530.0,8840.0,254.0,Stub,,,,,,
Aiono Nonumalo Sofara,Samoan,748298776.0,9442.0,856.0,Stub,,,,,,
Mata'afa Faumuina Fiame Mulinu'u I,Samoan,748384437.0,9448.0,862.0,Start,,,,,,
Fiame Mata'afa Faumuina Mulinu'u II,Samoan,748477510.0,9476.0,890.0,C,,,,,,
Matatumua Maimoana,Samoan,757107378.0,11499.0,51.0,Start,,,,,,
Laulu Fetauimalemau Mata'afa,Samoan,757107952.0,11500.0,52.0,C,,,,,,
Fiame Naomi Mata'afa,Samoan,757562316.0,12514.0,112.0,Start,,,,,,
Safuneitu'uga Pa'aga Neri,Samoan,757616961.0,12608.0,206.0,Stub,,,,,,
Gatoloaifaana Amataga Alesana-Gidlow,Samoan,758953501.0,13028.0,626.0,Stub,,,,,,
Tuala Ainiu Iusitino,Samoan,762572848.0,13745.0,389.0,Stub,,,,,,
Paul Alan Cox,Samoan,767363297.0,14831.0,521.0,C,,,,,,
Tuala Falenaoti Tiresa Malietoa,Samoan,771267864.0,15945.0,681.0,Stub,,,,,,
Toi Aukuso Cain,Samoan,771651038.0,16035.0,771.0,Stub,,,,,,
Muagututagata Peter Ah Him,Samoan,780759402.0,19019.0,893.0,Stub,,,,,,
Sua Rimoni Ah Chong,Samoan,782134923.0,19415.0,335.0,Start,,,,,,
Luamanuvao Winnie Laban,Samoan,782465136.0,19553.0,473.0,Start,,,,,,
Order of Merit of Samoa,Samoan,782768517.0,19699.0,619.0,Stub,,,,,,
Sapa'u Ruperake Petaia,Samoan,783679600.0,20178.0,144.0,Stub,,,,,,
Le Mamea Ropati,Samoan,784413731.0,20494.0,460.0,Start,,,,,,
Tui Manuʻa Elisala,Samoan,785553682.0,21038.0,50.0,Start,,,,,,
Mata'afa,Samoan,786776338.0,21551.0,563.0,Start,,,,,,
Polataivao Fosi,Samoan,787519332.0,22235.0,293.0,C,,,,,,
Tony Tuimavave,Samoan,788649434.0,23343.0,447.0,Start,,,,,,
Tuimaleali'ifano,Samoan,791884820.0,29657.0,83.0,Stub,,,,,,
Dave Solomon (rugby),Samoan,793129536.0,30349.0,775.0,Start,,,,,,
Va'ai Kolone,Samoan,793294077.0,30501.0,927.0,Start,,,,,,
Tamaseu Leni Warren,Samoan,793926721.0,30970.0,442.0,Stub,,,,,,
Mata'afa Iosefo,Samoan,794202189.0,31165.0,637.0,Start,,,,,,
Ale Vena Ale,Samoan,796309750.0,32782.0,346.0,Stub,,,,,,
Keneti Sio,Samoan,796377891.0,32837.0,401.0,Stub,,,,,,
Prime Minister of Samoa,Samoan,797760961.0,34141.0,751.0,C,,,,,,
Tupua Tamasese Lealofi IV,Samoan,798166885.0,34482.0,138.0,Stub,,,,,,
Tofilau Eti Alesana,Samoan,798166951.0,34483.0,139.0,Start,,,,,,
Aiono Fanaafi Le Tagaloa,Samoan,798494387.0,34841.0,497.0,Start,,,,,,
Le Tagaloa Pita,Samoan,798807561.0,35151.0,807.0,Start,,,,,,
Aveau Niko Palamo,Samoan,801057378.0,37718.0,512.0,Stub,,,,,,
Mark Gosche,Samoan,801142102.0,37833.0,627.0,C,,,,,,
Lauaki Namulauulu Mamoe,Samoan,801175876.0,37866.0,660.0,C,,,,,,
Tufuga Efi,Samoan,801182300.0,37877.0,671.0,C,,,,,,
Salamasina,Samoan,801186581.0,37881.0,675.0,Start,,,,,,
Tupua Tamasese Meaʻole,Samoan,801213484.0,37914.0,708.0,Stub,,,,,,
Emma Kruse Va'ai,Samoan,801564093.0,38511.0,351.0,Start,,,,,,
Tuilaepa Aiono Sailele Malielegaoi,Samoan,801570141.0,38516.0,356.0,C,,,,,,
Tupua Tamasese,Samoan,801746626.0,38721.0,561.0,Stub,,,,,,
Tupua Tamasese Lealofi III,Samoan,801944573.0,38922.0,762.0,Start,,,,,,
Olaf Frederick Nelson,Samoan,802011301.0,38984.0,824.0,Start,,,,,,
Va'aletoa Sualauvi II,Samoan,802218035.0,39169.0,55.0,Start,,,,,,
Faumuina Tiatia Liuga,Samoan,802850235.0,39987.0,873.0,Start,,,,,,
Malietoa Tanumafili II,Samoan,804303257.0,41577.0,555.0,C,,,,,,
Fuimaono Naoia Tei,Samoan,804379271.0,41669.0,647.0,Stub,,,,,,
Fuiono Senio,Samoan,804379277.0,41670.0,648.0,Stub,,,,,,
O le Ao o le Malo,Samoan,806055721.0,44072.0,188.0,GA,,,,,,
William Sio,Samoan,807177019.0,45966.0,174.0,C,,,,,,
Speaker of the Legislative Assembly of Montserrat,Montserratian,674919905.0,227.0,227.0,Stub,,,,,,
Peter Waterworth,Montserratian,712713704.0,2197.0,289.0,Stub,,,,,,
Christopher J. Turner,Montserratian,719256142.0,4000.0,184.0,Start,,,,,,
Howard Fergus,Montserratian,725980651.0,5858.0,134.0,Start,,,,,,
Ashley Greenwood,Montserratian,737169369.0,7408.0,730.0,Start,,,,,,
Teresina Bodkin,Montserratian,757086597.0,11481.0,33.0,Stub,,,,,,
Shirley Osborne,Montserratian,757086621.0,11482.0,34.0,Stub,,,,,,
Adrian Davis (governor),Montserratian,762009545.0,13645.0,289.0,Stub,,,,,,
David G. P. Taylor,Montserratian,768679602.0,15181.0,871.0,Start,,,,,,
Sarita Francis,Montserratian,770131970.0,15563.0,299.0,Start,,,,,,
David Brandt (politician),Montserratian,771351774.0,15956.0,692.0,Stub,,,,,,
Bertrand Osborne,Montserratian,771351955.0,15957.0,693.0,Stub,,,,,,
Percival Austin Bramble,Montserratian,771352057.0,15958.0,694.0,Stub,,,,,,
Winston Pond,Montserratian,781452925.0,19218.0,138.0,Stub,,,,,,
Mary Rose Tuitt,Montserratian,783821985.0,20254.0,220.0,Start,,,,,,
Tony Longrigg,Montserratian,784856577.0,20723.0,689.0,Stub,,,,,,
Deborah Barnes-Jones,Montserratian,784875662.0,20733.0,699.0,Start,,,,,,
William Henry Bramble,Montserratian,788976365.0,25550.0,746.0,C,,,,,,
John Kemys Spencer-Churchill,Montserratian,789918293.0,27866.0,200.0,Stub,,,,,,
Reuben Meade,Montserratian,790614135.0,28746.0,126.0,Start,,,,,,
Wilfred Bennett Davidson-Houston,Montserratian,791981452.0,29722.0,148.0,Start,,,,,,
Elizabeth Carriere,Montserratian,793896767.0,30950.0,422.0,Stub,,,,,,
"Government House, Montserrat",Montserratian,798265888.0,34556.0,212.0,Start,,,,,,
Donaldson Romeo,Montserratian,799317293.0,35721.0,423.0,Start,,,,,,
Premier of Montserrat,Montserratian,801175821.0,37865.0,659.0,Start,,,,,,
